# Date | Day | Title | Morse
20240831 | 919 | UKRAINE GAINS GROUND IN KURSK, RUSSIANS BOMB BELGOROD! Breaking War News With The Enforcer (Day 919) | LOSING MORE GROUND, BUT CLAIMING TO BE WINNING, THE SOVIET MINDSET PREVAILS AGAIN! LLTLSA!

20240901 | 920 | MOSCOW UNDER MASSIVE ATTACK, UKRAINE SLAMS KURSK! Breaking War News With The Enforcer (920) | THE SKY IS TURNING BLACK WITH UKRAINIAN DRONES, LET'S HOPE THE KREMLIN GETS IT! LLTLSA!
20240902 | 921 | MAJOR REFINERY EXPLODES IN MOSCOW, KEY POWERPLANT DESTROYED! Breaking War News With The Enforcer 921 |  THE SKY IS TURNING BLACK WITH UKRAINIAN DRONES, LET'S HOPE THE KREMLIN GETS IT! LLTLSA!
20240903 | 922 | -
20240904 | 923 | RUSSIA SUFFERS MAJOR LOSSES, UKRAINE POUNDS KURSK! Breaking War News With The Enforcer (Day 923) | RUSSIAN FORCES DON'T LIKE TO GET BEATEN A WHOLE LOT, BUT NEITHER DOES NORTH KOREAN GENERALS. LLTLSA!
20240905 | 924 | BELARUS SHOOTS DOWN RUSSIAN DRONES, RUSSIANS STOPPED! Breaking War News With The Enforcer 924 | RUSSIA IS STARTING TO SEE THAT BELARUS MAY NOT BE THEIR BIGGEST FRIENDS POSSIBLY. LLTLSA!
20240906 | 925 | UKRAINE DESTROYS MAJOR OFFENSIVE, HUGE ATTACK IN RUSSIA! Breaking War News With The Enforcer 925 | UKRAINE HAS STOPPED THE RUSSIANS AT POKROVSK, THE RUSSIAN STEAMROLLER CAN BE STOPPED! LLTLSA!
20240907 | 926 | RUSSIA LOSES GROUND IN KURSK, MAJOR ATTACK IN MOSCOW! Breaking War News With The Enforcer 926 | RUSSIA IS LOSING GROUND IN UKRAINE AND RUSSIA, LOOKS LIKE THE UKRAINIANS ARE RUSSIAN TO WIN. LLTLSA!
20240908 | 927 | UKRAINE WINS MAJOR BATTLE, MASSIVE EXPLOSION IN RUSSIA! Breaking War News With The Enforcer Part Two | RUSSIA IS LOSING GROUND THEY JUST TOOK, LOOKING LIKE THEY ARE REALLY INVINCIBLE AND LEGENDARY, NOT! LLTLSA!
20240909 | 928 | RUSSIAN DRONES HIT LATVIA AND ROMANIA, RUSSIA HIT HARD! Breaking War News With The Enforcer 928 | RUSSIA IS ONCE AGAIN LANDING DRONES IN NATO AND NOTHING IS BEING DONE ABOUT IT. WE SHOULD RESPOND
20240910 | 929 | - | - 
20240911 | 930 | - | - 
20240912 | 931 | RUSSIA SUFFERS MASSIVE ATTACKS, UKRAINE HAS NEW WEAPON! Breaking War News With The Enforcer (931) | RUSSIA WILL NEVER BE ABLE TO CATCH A BREAK WITH HOW THINGS KEEP GOING WITH THE WAR. NO MORE INTERNET FOR THEM. LSA!
20240913 | 932 | MAJOR PUSH CRUSHES RUSSIANS IN KURSK, PUTIN THREATENS WAR! Breaking War News With The Enforcer (932) | PUTIN THREATENING WAR WITH THE WEST IS SO Y. I WONDER IF WE CROSSED THE RED LINE? WOMP WOMP. LSA!
